date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,retailer_type,power,price,smartmeter
2011 Q2,2011,2,EDP,ENDESA,2.1DHA,1,false,0,147,,,,
2011 Q3,2011,3,EDP,ENDESA,2.0A,0,false,0,5686,,,,
2011 Q3,2011,3,EDP,ENDESA,2.0DHA,1,false,0,89,,,,
2011 Q3,2011,3,EDP,ENDESA,2.1A,0,false,0,397,,,,
2011 Q3,2011,3,EDP,ENDESA,2.1DHA,1,false,0,157,,,,
2011 Q4,2011,4,EDP,ENDESA,2.0A,0,false,0,5909,commercial,4.4,0.140191,
2011 Q4,2011,4,EDP,ENDESA,2.0DHA,1,false,0,98,commercial,5.5,0.09977267000000001,
2011 Q4,2011,4,EDP,ENDESA,2.1A,0,false,0,467,commercial,12.0,0.142223,
2011 Q4,2011,4,EDP,ENDESA,2.1DHA,1,false,0,159,commercial,12.5,0.11089683,
2012 Q1,2012,1,EDP,ENDESA,2.0A,0,false,0,6750,commercial,4.4,0.1490755,
2012 Q1,2012,1,EDP,ENDESA,2.0DHA,1,false,0,125,commercial,5.5,0.09980267,
2012 Q1,2012,1,EDP,ENDESA,2.1A,0,false,0,503,commercial,12.0,0.148697,
2012 Q1,2012,1,EDP,ENDESA,2.1DHA,1,false,0,159,commercial,12.5,0.11605735,
2012 Q2,2012,2,EDP,ENDESA,2.0A,0,false,0,6971,commercial,4.4,0.15294066666666667,
2012 Q2,2012,2,EDP,ENDESA,2.0DHA,1,false,0,152,commercial,5.5,0.09761354,
2012 Q2,2012,2,EDP,ENDESA,2.1A,0,false,0,537,commercial,12.0,0.151367,
2012 Q2,2012,2,EDP,ENDESA,2.1DHA,1,false,0,156,commercial,12.5,0.11762660999999999,
2012 Q3,2012,3,EDP,ENDESA,2.0A,0,false,0,7507,commercial,4.4,0.1550405,
2012 Q3,2012,3,EDP,ENDESA,2.0DHA,1,false,0,153,commercial,5.5,0.10519634000000001,
2012 Q3,2012,3,EDP,ENDESA,2.1A,0,false,0,620,commercial,12.0,0.151399,
2012 Q3,2012,3,EDP,ENDESA,2.1DHA,1,false,0,162,commercial,12.5,0.11765794,
2012 Q4,2012,4,EDP,ENDESA,2.0A,0,false,0,7292,commercial,4.4,0.1532305,
2012 Q4,2012,4,EDP,ENDESA,2.0DHA,1,false,0,164,commercial,5.5,0.09846144000000001,
2012 Q4,2012,4,EDP,ENDESA,2.1A,0,false,0,672,commercial,12.0,0.156779,
2012 Q4,2012,4,EDP,ENDESA,2.1DHA,1,false,0,161,commercial,12.5,0.12303826999999999,
2013 Q1,2013,1,EDP,ENDESA,2.0A,0,false,0,7071,commercial,4.4,0.161139,
2013 Q1,2013,1,EDP,ENDESA,2.0DHA,1,false,0,174,commercial,5.5,0.10319114,
2013 Q1,2013,1,EDP,ENDESA,2.1A,0,false,0,677,commercial,12.0,0.1714,
2013 Q1,2013,1,EDP,ENDESA,2.1DHA,1,false,0,172,commercial,12.5,0.13162578,
2013 Q2,2013,2,EDP,ENDESA,2.0A,0,false,0,7214,commercial,4.4,0.15500025,
2013 Q2,2013,2,EDP,ENDESA,2.0DHA,1,false,0,220,commercial,5.5,0.09364444,
2013 Q2,2013,2,EDP,ENDESA,2.1A,0,false,0,663,commercial,12.0,0.1714,
2013 Q2,2013,2,EDP,ENDESA,2.1DHA,1,false,0,162,commercial,12.5,0.13163044,
2013 Q3,2013,3,EDP,ENDESA,2.0A,0,false,0,7729,commercial,4.4,0.1302326666666667,
2013 Q3,2013,3,EDP,ENDESA,2.0DHA,1,false,0,291,commercial,5.5,0.09141991333333334,
2013 Q3,2013,3,EDP,ENDESA,2.1A,0,false,0,697,commercial,12.0,0.16352333333333333,
2013 Q3,2013,3,EDP,ENDESA,2.1DHA,1,false,0,164,commercial,12.5,0.12574087999999997,
2013 Q4,2013,4,EDP,ENDESA,2.0A,0,false,0,8109,commercial,4.4,0.13561877777777775,
2013 Q4,2013,4,EDP,ENDESA,2.0DHA,1,false,0,411,commercial,5.5,0.09371913666666666,
2013 Q4,2013,4,EDP,ENDESA,2.1A,0,false,0,640,commercial,12.0,0.163879063,
2013 Q4,2013,4,EDP,ENDESA,2.1DHA,1,false,0,171,commercial,12.5,0.12680038995555556,
2014 Q1,2014,1,EDP,ENDESA,2.0A,0,false,0,8304,commercial,4.4,0.13506166666666666,
2014 Q1,2014,1,EDP,ENDESA,2.0DHA,1,false,0,417,commercial,5.5,0.10024251299999999,
2014 Q1,2014,1,EDP,ENDESA,2.1A,0,false,0,584,commercial,12.0,0.15428473515555555,
2014 Q1,2014,1,EDP,ENDESA,2.1DHA,1,false,0,176,commercial,12.5,0.13057964974444444,
2014 Q2,2014,2,EDP,ENDESA,2.0A,0,false,0,8587,commercial,4.4,0.13483725000000002,
2014 Q2,2014,2,EDP,ENDESA,2.0DHA,1,false,0,496,commercial,5.5,0.09722676133333334,
2014 Q2,2014,2,EDP,ENDESA,2.1A,0,false,0,513,commercial,12.0,0.15069166666666667,
2014 Q2,2014,2,EDP,ENDESA,2.1DHA,1,false,0,185,commercial,12.5,0.1222398,
2014 Q3,2014,3,EDP,ENDESA,2.0A,0,false,0,8554,commercial,4.4,0.13870016666666665,
2014 Q3,2014,3,EDP,ENDESA,2.0DHA,1,false,0,500,commercial,5.5,0.10378431977777779,
2014 Q3,2014,3,EDP,ENDESA,2.1A,0,false,0,502,commercial,12.0,0.15275166666666665,
2014 Q3,2014,3,EDP,ENDESA,2.1DHA,1,false,0,179,commercial,12.5,0.12168397166666667,
2014 Q4,2014,4,EDP,ENDESA,2.0A,0,false,0,8403,commercial,4.4,0.14059906666666666,
2014 Q4,2014,4,EDP,ENDESA,2.0DHA,1,false,0,534,commercial,5.5,0.104756319,
2014 Q4,2014,4,EDP,ENDESA,2.1A,0,false,0,474,commercial,12.0,0.14961555555555558,
2014 Q4,2014,4,EDP,ENDESA,2.1DHA,1,false,0,82,commercial,12.5,0.12123859833333332,
2015 Q1,2015,1,EDP,ENDESA,2.0A,0,false,0,8417,commercial,4.4,0.1428376,
2015 Q1,2015,1,EDP,ENDESA,2.0DHA,1,false,0,582,commercial,5.5,0.10759641083333334,
2015 Q1,2015,1,EDP,ENDESA,2.1A,0,false,0,502,commercial,12.0,0.14970566666666665,
2015 Q1,2015,1,EDP,ENDESA,2.1DHA,1,false,0,79,commercial,12.5,0.12131378,
2015 Q2,2015,2,EDP,ENDESA,2.0A,0,false,0,7861,commercial,4.4,0.14278960000000002,
2015 Q2,2015,2,EDP,ENDESA,2.0DHA,1,false,0,560,commercial,5.5,0.10764884499999999,
2015 Q2,2015,2,EDP,ENDESA,2.1A,0,false,0,501,commercial,12.0,0.14937233333333333,
2015 Q2,2015,2,EDP,ENDESA,2.1DHA,1,false,0,75,commercial,12.5,0.12106378,
2015 Q3,2015,3,EDP,ENDESA,2.0A,0,false,0,7475,commercial,4.4,0.1382775357142857,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.0DHA,1,false,0,553,commercial,5.5,0.10538520553571429,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.1A,0,false,0,500,commercial,12.0,0.14605566666666667,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.1DHA,1,false,0,72,commercial,12.5,0.11993182,0.403333333
2015 Q4,2015,4,EDP,ENDESA,2.0A,0,false,0,7026,commercial,4.4,0.1387775,0.5
2015 Q4,2015,4,EDP,ENDESA,2.0DHA,1,false,0,579,commercial,5.5,0.10567161249999998,0.5
2015 Q4,2015,4,EDP,ENDESA,2.1A,0,false,0,537,commercial,12.0,0.1437295,0.5
2015 Q4,2015,4,EDP,ENDESA,2.1DHA,1,false,0,191,commercial,12.5,0.11113975000000001,0.5
2016 Q1,2016,1,EDP,ENDESA,2.0A,0,false,0,6624,commercial,4.4,0.1372875,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.0DHA,1,false,0,618,commercial,5.5,0.10495593249999997,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.1A,0,false,0,513,commercial,12.0,0.142155,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.1DHA,1,false,0,191,commercial,12.5,0.11050641,0.556666667
2016 Q2,2016,2,EDP,ENDESA,2.0A,0,false,0,6310,commercial,4.4,0.13481125,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.0DHA,1,false,0,643,commercial,5.5,0.1032949575,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.1A,0,false,0,518,commercial,12.0,0.139075,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.1DHA,1,false,0,191,commercial,12.5,0.109451,0.596666667
2016 Q3,2016,3,EDP,ENDESA,2.0A,0,false,0,6663,commercial,4.4,0.13481125,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.0DHA,1,false,0,724,commercial,5.5,0.1032949575,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.1A,0,false,0,502,commercial,12.0,0.14066800000000002,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.1DHA,1,false,0,193,commercial,12.5,0.1109365,0.653333333
2016 Q4,2016,4,EDP,ENDESA,2.0A,0,false,0,6557,commercial,4.4,0.13284466666666667,0.7
2016 Q4,2016,4,EDP,ENDESA,2.0DHA,1,false,0,807,commercial,5.5,0.10219870666666668,0.7
2016 Q4,2016,4,EDP,ENDESA,2.1A,0,false,0,468,commercial,12.0,0.1387495,0.7
2016 Q4,2016,4,EDP,ENDESA,2.1DHA,1,false,0,64,commercial,12.5,0.10899082,0.7
2017 Q1,2017,1,EDP,ENDESA,2.0A,0,false,0,6544,commercial,4.4,0.132878,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.0DHA,1,false,0,876,commercial,5.5,0.10223148,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.1A,0,false,0,518,commercial,12.0,0.1387495,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.1DHA,1,false,0,72,commercial,12.5,0.10899082,0.743333333
2017 Q2,2017,2,EDP,ENDESA,2.0A,0,false,0,6746,commercial,4.4,0.13278944444444443,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.0DHA,1,false,0,1010,commercial,5.5,0.10210099333333333,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.1DHA,1,false,0,79,commercial,12.5,0.10899082,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.1A,0,false,0,521,commercial,12.0,0.1387495,0.776666667
2017 Q3,2017,3,EDP,ENDESA,2.0A,0,false,0,6103,commercial,4.4,0.12980766666666668,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.0DHA,1,false,0,1844,commercial,5.5,0.09971717333333334,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.1DHA,1,false,0,149,commercial,12.5,0.10525664500000002,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.1A,0,false,0,481,commercial,12.0,0.134383,0.826666667
2017 Q4,2017,4,EDP,ENDESA,2.0A,0,false,0,5385,commercial,4.4,0.12980766666666668,0.88
2017 Q4,2017,4,EDP,ENDESA,2.0DHA,1,false,0,2748,commercial,5.5,0.09971717333333334,0.88
2017 Q4,2017,4,EDP,ENDESA,2.1A,0,false,0,381,commercial,12.0,0.134383,0.88
2017 Q4,2017,4,EDP,ENDESA,2.1DHA,1,false,0,196,commercial,12.5,0.10525664500000002,0.88
2018 Q1,2018,1,EDP,ENDESA,2.0A,0,false,0,4777,commercial,4.4,0.12996583333333334,0.922666667
2018 Q1,2018,1,EDP,ENDESA,2.0DHA,1,false,0,3624,commercial,5.5,0.10087919555555554,0.922666667
2018 Q1,2018,1,EDP,ENDESA,2.1A,0,false,0,346,commercial,12.0,0.134383,0.922666667
2018 Q1,2018,1,EDP,ENDESA,2.1DHA,1,false,0,253,commercial,12.5,0.11158660999999999,0.922666667
2018 Q2,2018,2,EDP,ENDESA,2.0A,0,false,0,4076,commercial,4.4,0.1306165,0.961666667
2018 Q2,2018,2,EDP,ENDESA,2.0DHA,1,false,0,4459,commercial,5.5,0.10194424388888888,0.961666667
2018 Q2,2018,2,EDP,ENDESA,2.1A,0,false,0,363,commercial,12.0,0.132414,0.961666667
2018 Q2,2018,2,EDP,ENDESA,2.1DHA,1,false,0,320,commercial,12.5,0.11042511666666666,0.961666667
2018 Q3,2018,3,EDP,ENDESA,2.0A,0,false,0,3793,commercial,4.4,0.1334952222222222,0.972666667
2018 Q3,2018,3,EDP,ENDESA,2.0DHA,1,false,0,4885,commercial,5.5,0.10453562666666666,0.972666667
2018 Q3,2018,3,EDP,ENDESA,2.1A,0,false,0,350,commercial,12.0,0.1349445,0.972666667
2018 Q3,2018,3,EDP,ENDESA,2.1DHA,1,false,0,299,commercial,12.5,0.11215192,0.972666667
2018 Q4,2018,4,EDP,ENDESA,2.0A,0,false,0,3711,commercial,4.4,0.14104,0.979333333
2018 Q4,2018,4,EDP,ENDESA,2.0DHA,1,false,0,5324,commercial,5.5,0.11450439333333333,0.979333333
2018 Q4,2018,4,EDP,ENDESA,2.1A,0,false,0,340,commercial,12.0,0.1472295,0.979333333
2018 Q4,2018,4,EDP,ENDESA,2.1DHA,1,false,0,354,commercial,12.5,0.12443692,0.979333333
2019 Q1,2019,1,EDP,ENDESA,2.0A,0,false,0,3224,commercial,4.4,0.13897688888888887,0.983666667
2019 Q1,2019,1,EDP,ENDESA,2.0DHA,1,false,0,5732,commercial,5.5,0.11399434000000001,0.983666667
2019 Q1,2019,1,EDP,ENDESA,2.1A,0,false,0,342,commercial,12.0,0.143254,0.983666667
2019 Q1,2019,1,EDP,ENDESA,2.1DHA,1,false,0,367,commercial,12.5,0.12303092,0.983666667
2019 Q2,2019,2,EDP,ENDESA,2.0A,0,false,0,3104,commercial,4.4,0.13888905,0.987333333
2019 Q2,2019,2,EDP,ENDESA,2.0DHA,1,false,0,5849,commercial,5.5,0.11390795799999999,0.987333333
2019 Q2,2019,2,EDP,ENDESA,2.1A,0,false,0,306,commercial,12.0,0.14325407499999998,0.987333333
2019 Q2,2019,2,EDP,ENDESA,2.1DHA,1,false,0,444,commercial,12.5,0.12303102826666666,0.987333333
2019 Q3,2019,3,EDP,ENDESA,2.0A,0,false,0,2969,commercial,4.4,0.13771639166666666,0.990666667
2019 Q3,2019,3,EDP,ENDESA,2.0DHA,1,false,0,5853,commercial,5.5,0.11334634711111109,0.990666667
2019 Q3,2019,3,EDP,ENDESA,2.1A,0,false,0,290,commercial,12.0,0.14325407499999998,0.990666667
2019 Q3,2019,3,EDP,ENDESA,2.1DHA,1,false,0,515,commercial,12.5,0.12303102826666666,0.990666667
2019 Q4,2019,4,EDP,ENDESA,2.0A,0,false,0,2577,commercial,4.4,0.135413075,0.992333333
2019 Q4,2019,4,EDP,ENDESA,2.0DHA,1,false,0,6139,commercial,5.5,0.11226445199999997,0.992333333
2019 Q4,2019,4,EDP,ENDESA,2.1A,0,false,0,288,commercial,12.0,0.14325407499999998,0.992333333
2019 Q4,2019,4,EDP,ENDESA,2.1DHA,1,false,0,473,commercial,12.5,0.12303102826666666,0.992333333
2011 Q1,2011,1,EDP,IBERDROLA,2.0A,0,false,0,7125,,,,
2011 Q1,2011,1,EDP,IBERDROLA,2.0DHA,1,false,0,271,,,,
2011 Q1,2011,1,EDP,IBERDROLA,2.1A,0,false,0,823,,,,
2011 Q1,2011,1,EDP,IBERDROLA,2.1DHA,1,false,0,202,,,,
2011 Q2,2011,2,EDP,IBERDROLA,2.0A,0,false,0,9047,,,,
2011 Q2,2011,2,EDP,IBERDROLA,2.0DHA,1,false,0,354,,,,
2011 Q2,2011,2,EDP,IBERDROLA,2.1A,0,false,0,1079,,,,
2011 Q2,2011,2,EDP,IBERDROLA,2.1DHA,1,false,0,223,,,,
2011 Q3,2011,3,EDP,IBERDROLA,2.0A,0,false,0,10186,,,,
2011 Q3,2011,3,EDP,IBERDROLA,2.0DHA,1,false,0,408,,,,
2011 Q3,2011,3,EDP,IBERDROLA,2.1A,0,false,0,1198,,,,
2011 Q3,2011,3,EDP,IBERDROLA,2.1DHA,1,false,0,233,,,,
2011 Q4,2011,4,EDP,IBERDROLA,2.0A,0,false,0,11140,commercial,4.4,0.149435,
2011 Q4,2011,4,EDP,IBERDROLA,2.0DHA,1,false,0,471,commercial,5.5,0.10406822333333333,
2011 Q4,2011,4,EDP,IBERDROLA,2.1A,0,false,0,1318,commercial,12.0,0.169057,
2011 Q4,2011,4,EDP,IBERDROLA,2.1DHA,1,false,0,374,commercial,12.5,0.127411205,
2012 Q1,2012,1,EDP,IBERDROLA,2.0A,0,false,0,12054,commercial,4.4,0.14999166666666666,
2012 Q1,2012,1,EDP,IBERDROLA,2.0DHA,1,false,0,510,commercial,5.5,0.10712714333333334,
2012 Q1,2012,1,EDP,IBERDROLA,2.1A,0,false,0,1474,commercial,12.0,0.175301,
2012 Q1,2012,1,EDP,IBERDROLA,2.1DHA,1,false,0,363,commercial,12.5,0.12678954,
2012 Q2,2012,2,EDP,IBERDROLA,2.0A,0,false,0,11225,commercial,4.4,0.15014633333333335,
2012 Q2,2012,2,EDP,IBERDROLA,2.0DHA,1,false,0,518,commercial,5.5,0.10723198666666667,
2012 Q2,2012,2,EDP,IBERDROLA,2.1A,0,false,0,1476,commercial,12.0,0.1784035,
2012 Q2,2012,2,EDP,IBERDROLA,2.1DHA,1,false,0,352,commercial,12.5,0.13356816503333335,
2012 Q3,2012,3,EDP,IBERDROLA,2.0A,0,false,0,11488,commercial,4.4,0.15521033333333334,
2012 Q3,2012,3,EDP,IBERDROLA,2.0DHA,1,false,0,552,commercial,5.5,0.11259972,
2012 Q3,2012,3,EDP,IBERDROLA,2.1A,0,false,0,1426,commercial,12.0,0.17840350000000002,
2012 Q3,2012,3,EDP,IBERDROLA,2.1DHA,1,false,0,352,commercial,12.5,0.13356816503333335,
2012 Q4,2012,4,EDP,IBERDROLA,2.0A,0,false,0,12116,commercial,4.4,0.153216,
2012 Q4,2012,4,EDP,IBERDROLA,2.0DHA,1,false,0,823,commercial,5.5,0.10734587444444445,
2012 Q4,2012,4,EDP,IBERDROLA,2.1A,0,false,0,1426,commercial,12.0,0.183965,
2012 Q4,2012,4,EDP,IBERDROLA,2.1DHA,1,false,0,348,commercial,12.5,0.1391736150333333,
2013 Q1,2013,1,EDP,IBERDROLA,2.0A,0,false,0,13534,commercial,4.4,0.15887866666666667,
2013 Q1,2013,1,EDP,IBERDROLA,2.0DHA,1,false,0,982,commercial,5.5,0.11174984333333332,
2013 Q1,2013,1,EDP,IBERDROLA,2.1A,0,false,0,1368,commercial,12.0,0.18696449999999998,
2013 Q1,2013,1,EDP,IBERDROLA,2.1DHA,1,false,0,335,commercial,12.5,0.1422354250333333,
2013 Q2,2013,2,EDP,IBERDROLA,2.0A,0,false,0,13729,commercial,4.4,0.15048733333333333,
2013 Q2,2013,2,EDP,IBERDROLA,2.0DHA,1,false,0,979,commercial,5.5,0.10530529666666666,
2013 Q2,2013,2,EDP,IBERDROLA,2.1A,0,false,0,1324,commercial,12.0,0.1869645,
2013 Q2,2013,2,EDP,IBERDROLA,2.1DHA,1,false,0,342,commercial,12.5,0.1422354250333333,
2013 Q3,2013,3,EDP,IBERDROLA,2.0A,0,false,0,13968,commercial,4.4,0.13547155555555557,
2013 Q3,2013,3,EDP,IBERDROLA,2.0DHA,1,false,0,1002,commercial,5.5,0.09666719166666667,
2013 Q3,2013,3,EDP,IBERDROLA,2.1A,0,false,0,1295,commercial,12.0,0.18533166666666667,
2013 Q3,2013,3,EDP,IBERDROLA,2.1DHA,1,false,0,334,commercial,12.5,0.14096500172222218,
2013 Q4,2013,4,EDP,IBERDROLA,2.0A,0,false,0,14431,commercial,4.4,0.1354975,
2013 Q4,2013,4,EDP,IBERDROLA,2.0DHA,1,false,0,1047,commercial,5.5,0.09721656055555555,
2013 Q4,2013,4,EDP,IBERDROLA,2.1A,0,false,0,1348,commercial,12.0,0.1860923333333333,
2013 Q4,2013,4,EDP,IBERDROLA,2.1DHA,1,false,0,347,commercial,12.5,0.14122046006666666,
2014 Q1,2014,1,EDP,IBERDROLA,2.0A,0,false,0,14947,commercial,4.4,0.13132600000000003,
2014 Q1,2014,1,EDP,IBERDROLA,2.0DHA,1,false,0,1168,commercial,5.5,0.09847863166666666,
2014 Q1,2014,1,EDP,IBERDROLA,2.1A,0,false,0,1353,commercial,12.0,0.1869925,
2014 Q1,2014,1,EDP,IBERDROLA,2.1DHA,1,false,0,348,commercial,12.5,0.14170675337777774,
2014 Q2,2014,2,EDP,IBERDROLA,2.0A,0,false,0,267,commercial,4.4,0.12186140000000001,
2014 Q2,2014,2,EDP,IBERDROLA,2.0DHA,1,false,0,24,commercial,5.5,0.08894579138888888,
2014 Q2,2014,2,EDP,IBERDROLA,2.1A,0,false,0,26,commercial,12.0,0.195159,
2014 Q2,2014,2,EDP,IBERDROLA,2.1DHA,1,false,0,4,commercial,12.5,0.14612981506666667,
2014 Q3,2014,3,EDP,IBERDROLA,2.0A,0,false,0,17086,commercial,4.4,0.128555,
2014 Q3,2014,3,EDP,IBERDROLA,2.0DHA,1,false,0,1503,commercial,5.5,0.09147173999999998,
2014 Q3,2014,3,EDP,IBERDROLA,2.1A,0,false,0,1470,commercial,12.0,0.20321899999999996,
2014 Q3,2014,3,EDP,IBERDROLA,2.1DHA,1,false,0,324,commercial,12.5,0.15500332006666667,
2014 Q4,2014,4,EDP,IBERDROLA,2.0A,0,false,0,17821,commercial,4.4,0.129218,
2014 Q4,2014,4,EDP,IBERDROLA,2.0DHA,1,false,0,1390,commercial,5.5,0.095542884,
2014 Q4,2014,4,EDP,IBERDROLA,2.1A,0,false,0,1470,commercial,12.0,0.20321899999999996,
2014 Q4,2014,4,EDP,IBERDROLA,2.1DHA,1,false,0,429,commercial,12.5,0.15500332006666667,
2015 Q1,2015,1,EDP,IBERDROLA,2.0A,0,false,0,18415,commercial,4.4,0.1332526,
2015 Q1,2015,1,EDP,IBERDROLA,2.0DHA,1,false,0,1426,commercial,5.5,0.10025917200000001,
2015 Q1,2015,1,EDP,IBERDROLA,2.1A,0,false,0,1455,commercial,12.0,0.2056215,
2015 Q1,2015,1,EDP,IBERDROLA,2.1DHA,1,false,0,448,commercial,12.5,0.16313815006666668,
2015 Q2,2015,2,EDP,IBERDROLA,2.0A,0,false,0,18604,commercial,4.4,0.13160125,
2015 Q2,2015,2,EDP,IBERDROLA,2.0DHA,1,false,0,1435,commercial,5.5,0.09841324999999997,
2015 Q2,2015,2,EDP,IBERDROLA,2.1A,0,false,0,1400,commercial,12.0,0.1986215,
2015 Q2,2015,2,EDP,IBERDROLA,2.1DHA,1,false,0,440,commercial,12.5,0.14812057006666668,
2015 Q3,2015,3,EDP,IBERDROLA,2.0A,0,false,0,19519,commercial,4.4,0.12608020833333333,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.0DHA,1,false,0,1509,commercial,5.5,0.093792695,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.1A,0,false,0,1408,commercial,12.0,0.1986215,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.1DHA,1,false,0,450,commercial,12.5,0.14812057006666668,0.403333333
2015 Q4,2015,4,EDP,IBERDROLA,2.0A,0,false,0,19971,commercial,4.4,0.12749133333333335,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.0DHA,1,false,0,1608,commercial,5.5,0.09574830166666666,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.1A,0,false,0,1406,commercial,12.0,0.1986215,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.1DHA,1,false,0,325,commercial,12.5,0.14812057006666668,0.5
2016 Q1,2016,1,EDP,IBERDROLA,2.0A,0,false,0,19956,commercial,4.4,0.1262834,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.0DHA,1,false,0,1934,commercial,5.5,0.09525347333333334,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.1A,0,false,0,1443,commercial,12.0,0.197129,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.1DHA,1,false,0,367,commercial,12.5,0.14744090506666666,0.556666667
2016 Q2,2016,2,EDP,IBERDROLA,2.0A,0,false,0,20045,commercial,4.4,0.12480548888888887,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.0DHA,1,false,0,1972,commercial,5.5,0.09525347333333334,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.1A,0,false,0,1444,commercial,12.0,0.197129,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.1DHA,1,false,0,381,commercial,12.5,0.14744090506666666,0.596666667
2016 Q3,2016,3,EDP,IBERDROLA,2.0A,0,false,0,20557,commercial,4.4,0.1262834,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.0DHA,1,false,0,2052,commercial,5.5,0.09525347333333334,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.1A,0,false,0,1428,commercial,12.0,0.197129,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.1DHA,1,false,0,373,commercial,12.5,0.14744090506666666,0.653333333
2016 Q4,2016,4,EDP,IBERDROLA,2.0A,0,false,0,20585,commercial,4.4,0.1273312,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.0DHA,1,false,0,2309,commercial,5.5,0.09525347333333334,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.1A,0,false,0,1478,commercial,12.0,0.18214944444444445,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.1DHA,1,false,0,500,commercial,12.5,0.13393990337777775,0.7
2017 Q1,2017,1,EDP,IBERDROLA,2.0A,0,false,0,20551,commercial,4.4,0.125789,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.0DHA,1,false,0,2479,commercial,5.5,0.09525347333333334,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.1A,0,false,0,1432,commercial,12.0,0.17465966666666666,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.1DHA,1,false,0,491,commercial,12.5,0.13393990337777775,0.743333333
2017 Q2,2017,2,EDP,IBERDROLA,2.0A,0,false,0,19904,commercial,4.4,0.12464058333333333,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.0DHA,1,false,0,2633,commercial,5.5,0.09291902,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.1A,0,false,0,1339,commercial,12.0,0.1683715,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.1DHA,1,false,0,487,commercial,12.5,0.13393990337777775,0.776666667
2017 Q3,2017,3,EDP,IBERDROLA,2.0A,0,false,0,19162,commercial,4.4,0.117988,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.0DHA,1,false,0,2813,commercial,5.5,0.08777460999999999,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.1A,0,false,0,1328,commercial,12.0,0.129721,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.1DHA,1,false,0,485,commercial,12.5,0.10693789999999999,0.826666667
2017 Q4,2017,4,EDP,IBERDROLA,2.0A,0,false,0,18517,commercial,4.4,0.118988,0.88
2017 Q4,2017,4,EDP,IBERDROLA,2.0DHA,1,false,0,3139,commercial,5.5,0.08877460999999999,0.88
2017 Q4,2017,4,EDP,IBERDROLA,2.1A,0,false,0,1355,commercial,12.0,0.129721,0.88
2017 Q4,2017,4,EDP,IBERDROLA,2.1DHA,1,false,0,501,commercial,12.5,0.10693789999999999,0.88
2018 Q1,2018,1,EDP,IBERDROLA,2.0A,0,false,0,18024,commercial,4.4,0.123988,0.922666667
2018 Q1,2018,1,EDP,IBERDROLA,2.0DHA,1,false,0,3540,commercial,5.5,0.09576513999999998,0.922666667
2018 Q1,2018,1,EDP,IBERDROLA,2.1A,0,false,0,1370,commercial,12.0,0.131941,0.922666667
