date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,smartmeter
2017 Q1,2017,1,EDP,NATURGY,2.0NA-DHA,1,false,0,1590,0.743333333
2017 Q1,2017,1,EDP,NATURGY,2.1A,0,false,0,960,0.743333333
2017 Q1,2017,1,EDP,NATURGY,2.1DHA,1,false,0,240,0.743333333
2017 Q1,2017,1,EDP,REPSOL,2.0A,0,false,0,966,0.743333333
2017 Q1,2017,1,EDP,REPSOL,2.0NA-DHA,1,false,0,2407,0.743333333
2017 Q1,2017,1,EDP,REPSOL,2.1A,0,false,0,92,0.743333333
2017 Q1,2017,1,EDP,REPSOL,2.1DHA,1,false,0,54,0.743333333
2017 Q1,2017,1,EDP,EDP,2.0A,0,true,1,174885,0.743333333
2017 Q1,2017,1,EDP,EDP,2.0NA-DHA,1,true,1,17068,0.743333333
2017 Q1,2017,1,EDP,EDP,2.1A,0,true,1,304,0.743333333
2017 Q1,2017,1,EDP,EDP,2.1DHA,1,true,1,42,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.0A,0,false,0,20551,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.0NA-DHA,1,false,0,2479,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.1A,0,false,0,1432,0.743333333
2017 Q1,2017,1,EDP,IBERDROLA,2.1DHA,1,false,0,491,0.743333333
2017 Q1,2017,1,ENDESA,ENDESA,2.0A,0,false,1,3666663,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.0NA-DHA,1,false,1,518773,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.1A,0,false,1,155799,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.1DHA,1,false,1,37082,0.763333333
2017 Q1,2017,1,ENDESA,EDP,2.0A,0,false,0,59614,0.763333333
2017 Q1,2017,1,ENDESA,EDP,2.0NA-DHA,1,false,0,3700,0.763333333
2017 Q1,2017,1,ENDESA,EDP,2.1A,0,false,0,922,0.763333333
2017 Q1,2017,1,ENDESA,EDP,2.1DHA,1,false,0,168,0.763333333
2017 Q1,2017,1,ENDESA,OTHERS,2.0A,0,false,0,192738,0.763333333
2017 Q1,2017,1,ENDESA,OTHERS,2.0NA-DHA,1,false,0,72349,0.763333333
2017 Q1,2017,1,ENDESA,OTHERS,2.1A,0,false,0,28134,0.763333333
2017 Q1,2017,1,ENDESA,OTHERS,2.1DHA,1,false,0,9638,0.763333333
2017 Q1,2017,1,ENDESA,NATURGY,2.0A,0,false,0,582338,0.763333333
2017 Q1,2017,1,ENDESA,NATURGY,2.0NA-DHA,1,false,0,30268,0.763333333
2017 Q1,2017,1,ENDESA,NATURGY,2.1A,0,false,0,33773,0.763333333
2017 Q1,2017,1,ENDESA,NATURGY,2.1DHA,1,false,0,7235,0.763333333
2017 Q1,2017,1,ENDESA,REPSOL,2.0A,0,false,0,32636,0.763333333
2017 Q1,2017,1,ENDESA,REPSOL,2.0NA-DHA,1,false,0,58639,0.763333333
2017 Q1,2017,1,ENDESA,REPSOL,2.1A,0,false,0,1767,0.763333333
2017 Q1,2017,1,ENDESA,REPSOL,2.1DHA,1,false,0,1627,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.0A,0,true,1,5204911,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.0NA-DHA,1,true,1,206442,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.1A,0,true,1,39482,0.763333333
2017 Q1,2017,1,ENDESA,ENDESA,2.1DHA,1,true,1,4674,0.763333333
2017 Q1,2017,1,ENDESA,IBERDROLA,2.0A,0,false,0,505759,0.763333333
2017 Q1,2017,1,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,65890,0.763333333
2017 Q1,2017,1,ENDESA,IBERDROLA,2.1A,0,false,0,31676,0.763333333
2017 Q1,2017,1,ENDESA,IBERDROLA,2.1DHA,1,false,0,6794,0.763333333
2017 Q2,2017,2,IBERDROLA,OTHERS,2.0A,0,false,0,199617,0.83
2017 Q2,2017,2,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,45946,0.83
2017 Q2,2017,2,IBERDROLA,ENDESA,2.0A,0,false,0,325811,0.83
2017 Q2,2017,2,IBERDROLA,ENDESA,2.1A,0,false,0,13239,0.83
2017 Q2,2017,2,IBERDROLA,ENDESA,2.1DHA,1,false,0,3762,0.83
2017 Q2,2017,2,IBERDROLA,EDP,2.0A,0,false,0,275586,0.83
2017 Q2,2017,2,IBERDROLA,EDP,2.0NA-DHA,1,false,0,14250,0.83
2017 Q2,2017,2,IBERDROLA,EDP,2.1A,0,false,0,2570,0.83
2017 Q2,2017,2,IBERDROLA,EDP,2.1DHA,1,false,0,496,0.83
2017 Q2,2017,2,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,89138,0.83
2017 Q2,2017,2,IBERDROLA,OTHERS,2.1A,0,false,0,28410,0.83
2017 Q2,2017,2,IBERDROLA,OTHERS,2.1DHA,1,false,0,12231,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.0A,0,false,0,527854,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,27781,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.1A,0,false,0,29238,0.83
2017 Q2,2017,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6235,0.83
2017 Q2,2017,2,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,55807,0.83
2017 Q2,2017,2,IBERDROLA,REPSOL,2.0A,0,false,0,24504,0.83
2017 Q2,2017,2,IBERDROLA,REPSOL,2.1A,0,false,0,2638,0.83
2017 Q2,2017,2,IBERDROLA,REPSOL,2.1DHA,1,false,0,1586,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3427102,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,146311,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,439,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,42553,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,4487403,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,617384,0.83
2017 Q2,2017,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,156898,0.83
2017 Q2,2017,2,NATURGY,OTHERS,2.0A,0,false,0,42202,0.84
2017 Q2,2017,2,NATURGY,OTHERS,2.1A,0,false,0,6380,0.84
2017 Q2,2017,2,NATURGY,ENDESA,2.0A,0,false,0,119949,0.84
2017 Q2,2017,2,NATURGY,ENDESA,2.0NA-DHA,1,false,0,20998,0.84
2017 Q2,2017,2,NATURGY,ENDESA,2.1A,0,false,0,6101,0.84
2017 Q2,2017,2,NATURGY,ENDESA,2.1DHA,1,false,0,2080,0.84
2017 Q2,2017,2,NATURGY,EDP,2.0A,0,false,0,40254,0.84
2017 Q2,2017,2,NATURGY,EDP,2.0NA-DHA,1,false,0,4729,0.84
2017 Q2,2017,2,NATURGY,EDP,2.1A,0,false,0,513,0.84
2017 Q2,2017,2,NATURGY,EDP,2.1DHA,1,false,0,116,0.84
2017 Q2,2017,2,NATURGY,OTHERS,2.1DHA,1,false,0,3975,0.84
2017 Q2,2017,2,NATURGY,OTHERS,2.0NA-DHA,1,false,0,28301,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.0A,0,false,1,710301,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.0NA-DHA,1,false,1,72780,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.1A,0,false,1,43525,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.1DHA,1,false,1,16537,0.84
2017 Q2,2017,2,NATURGY,REPSOL,2.0A,0,false,0,8580,0.84
2017 Q2,2017,2,NATURGY,REPSOL,2.0NA-DHA,1,false,0,17721,0.84
2017 Q2,2017,2,NATURGY,REPSOL,2.1A,0,false,0,478,0.84
2017 Q2,2017,2,NATURGY,REPSOL,2.1DHA,1,false,0,501,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.0A,0,true,1,1968502,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.0NA-DHA,1,true,1,229724,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.1A,0,true,1,2195,0.84
2017 Q2,2017,2,NATURGY,NATURGY,2.1DHA,1,true,1,299,0.84
2017 Q2,2017,2,NATURGY,IBERDROLA,2.0A,0,false,0,192803,0.84
2017 Q2,2017,2,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,46838,0.84
2017 Q2,2017,2,NATURGY,IBERDROLA,2.1A,0,false,0,10116,0.84
2017 Q2,2017,2,NATURGY,IBERDROLA,2.1DHA,1,false,0,4824,0.84
2017 Q2,2017,2,REPSOL,ENDESA,2.0A,0,false,0,22478,0.977563
2017 Q2,2017,2,REPSOL,ENDESA,2.0NA-DHA,1,false,0,4285,0.977563
2017 Q2,2017,2,REPSOL,ENDESA,2.1A,0,false,0,861,0.977563
2017 Q2,2017,2,REPSOL,ENDESA,2.1DHA,1,false,0,226,0.977563
2017 Q2,2017,2,REPSOL,EDP,2.0A,0,false,0,58260,0.977563
2017 Q2,2017,2,REPSOL,EDP,2.0NA-DHA,1,false,0,4591,0.977563
2017 Q2,2017,2,REPSOL,EDP,2.1A,0,false,0,622,0.977563
2017 Q2,2017,2,REPSOL,EDP,2.1DHA,1,false,0,343,0.977563
2017 Q2,2017,2,REPSOL,OTHERS,2.0A,0,false,0,18604,0.977563
2017 Q2,2017,2,REPSOL,OTHERS,2.0NA-DHA,1,false,0,8437,0.977563
2017 Q2,2017,2,REPSOL,OTHERS,2.1A,0,false,0,1832,0.977563
2017 Q2,2017,2,REPSOL,OTHERS,2.1DHA,1,false,0,1365,0.977563
2017 Q2,2017,2,REPSOL,NATURGY,2.0A,0,false,0,32890,0.977563
2017 Q2,2017,2,REPSOL,NATURGY,2.0NA-DHA,1,false,0,4649,0.977563
2017 Q2,2017,2,REPSOL,NATURGY,2.1A,0,false,0,1242,0.977563
2017 Q2,2017,2,REPSOL,NATURGY,2.1DHA,1,false,0,623,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.0A,0,false,1,118971,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.0NA-DHA,1,false,1,73845,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.1A,0,false,1,3875,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.1DHA,1,false,1,1922,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.0A,0,true,1,202507,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16089,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.1A,0,true,1,380,0.977563
2017 Q2,2017,2,REPSOL,REPSOL,2.1DHA,1,true,1,80,0.977563
2017 Q2,2017,2,REPSOL,IBERDROLA,2.0A,0,false,0,35362,0.977563
2017 Q2,2017,2,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,9688,0.977563
2017 Q2,2017,2,REPSOL,IBERDROLA,2.1A,0,false,0,1732,0.977563
2017 Q2,2017,2,REPSOL,IBERDROLA,2.1DHA,1,false,0,954,0.977563
2017 Q2,2017,2,EDP,OTHERS,2.1DHA,1,false,0,525,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.0A,0,false,0,6746,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.0NA-DHA,1,false,0,1010,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.1DHA,1,false,0,79,0.776666667
2017 Q2,2017,2,EDP,ENDESA,2.1A,0,false,0,521,0.776666667
2017 Q2,2017,2,EDP,EDP,2.0A,0,false,1,345625,0.776666667
2017 Q2,2017,2,EDP,EDP,2.0NA-DHA,1,false,1,19816,0.776666667
2017 Q2,2017,2,EDP,EDP,2.1A,0,false,1,11860,0.776666667
2017 Q2,2017,2,EDP,EDP,2.1DHA,1,false,1,1718,0.776666667
2017 Q2,2017,2,EDP,OTHERS,2.0A,0,false,0,5400,0.776666667
2017 Q2,2017,2,EDP,OTHERS,2.1A,0,false,0,1766,0.776666667
2017 Q2,2017,2,EDP,OTHERS,2.0NA-DHA,1,false,0,1552,0.776666667
2017 Q2,2017,2,EDP,NATURGY,2.0A,0,false,0,22650,0.776666667
2017 Q2,2017,2,EDP,NATURGY,2.0NA-DHA,1,false,0,1732,0.776666667
2017 Q2,2017,2,EDP,NATURGY,2.1A,0,false,0,973,0.776666667
2017 Q2,2017,2,EDP,NATURGY,2.1DHA,1,false,0,235,0.776666667
2017 Q2,2017,2,EDP,REPSOL,2.0A,0,false,0,1003,0.776666667
2017 Q2,2017,2,EDP,REPSOL,2.0NA-DHA,1,false,0,2654,0.776666667
2017 Q2,2017,2,EDP,REPSOL,2.1A,0,false,0,94,0.776666667
2017 Q2,2017,2,EDP,REPSOL,2.1DHA,1,false,0,52,0.776666667
2017 Q2,2017,2,EDP,EDP,2.0A,0,true,1,173331,0.776666667
2017 Q2,2017,2,EDP,EDP,2.0NA-DHA,1,true,1,17059,0.776666667
2017 Q2,2017,2,EDP,EDP,2.1A,0,true,1,302,0.776666667
2017 Q2,2017,2,EDP,EDP,2.1DHA,1,true,1,36,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.0A,0,false,0,19904,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.0NA-DHA,1,false,0,2633,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.1A,0,false,0,1339,0.776666667
2017 Q2,2017,2,EDP,IBERDROLA,2.1DHA,1,false,0,487,0.776666667
2017 Q2,2017,2,ENDESA,ENDESA,2.0A,0,false,1,3638205,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.0NA-DHA,1,false,1,610157,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.1A,0,false,1,152235,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.1DHA,1,false,1,39265,0.806666667
2017 Q2,2017,2,ENDESA,EDP,2.0A,0,false,0,62431,0.806666667
2017 Q2,2017,2,ENDESA,EDP,2.0NA-DHA,1,false,0,4496,0.806666667
2017 Q2,2017,2,ENDESA,EDP,2.1A,0,false,0,899,0.806666667
2017 Q2,2017,2,ENDESA,EDP,2.1DHA,1,false,0,168,0.806666667
2017 Q2,2017,2,ENDESA,OTHERS,2.0A,0,false,0,211739,0.806666667
2017 Q2,2017,2,ENDESA,OTHERS,2.0NA-DHA,1,false,0,84267,0.806666667
2017 Q2,2017,2,ENDESA,OTHERS,2.1A,0,false,0,29759,0.806666667
2017 Q2,2017,2,ENDESA,OTHERS,2.1DHA,1,false,0,10758,0.806666667
2017 Q2,2017,2,ENDESA,NATURGY,2.0A,0,false,0,591545,0.806666667
2017 Q2,2017,2,ENDESA,NATURGY,2.0NA-DHA,1,false,0,33299,0.806666667
2017 Q2,2017,2,ENDESA,NATURGY,2.1A,0,false,0,34240,0.806666667
2017 Q2,2017,2,ENDESA,NATURGY,2.1DHA,1,false,0,7471,0.806666667
2017 Q2,2017,2,ENDESA,REPSOL,2.0A,0,false,0,32062,0.806666667
2017 Q2,2017,2,ENDESA,REPSOL,2.0NA-DHA,1,false,0,60254,0.806666667
2017 Q2,2017,2,ENDESA,REPSOL,2.1A,0,false,0,1929,0.806666667
2017 Q2,2017,2,ENDESA,REPSOL,2.1DHA,1,false,0,1678,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.0A,0,true,1,5114614,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.0NA-DHA,1,true,1,208622,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.1A,0,true,1,38276,0.806666667
2017 Q2,2017,2,ENDESA,ENDESA,2.1DHA,1,true,1,4560,0.806666667
2017 Q2,2017,2,ENDESA,IBERDROLA,2.0A,0,false,0,494272,0.806666667
2017 Q2,2017,2,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,75693,0.806666667
2017 Q2,2017,2,ENDESA,IBERDROLA,2.1A,0,false,0,30987,0.806666667
2017 Q2,2017,2,ENDESA,IBERDROLA,2.1DHA,1,false,0,7148,0.806666667
2017 Q3,2017,3,IBERDROLA,OTHERS,2.1DHA,1,false,0,13128,0.876666667
2017 Q3,2017,3,IBERDROLA,OTHERS,2.0A,0,false,0,210236,0.876666667
2017 Q3,2017,3,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,65667,0.876666667
2017 Q3,2017,3,IBERDROLA,ENDESA,2.0A,0,false,0,299521,0.876666667
2017 Q3,2017,3,IBERDROLA,ENDESA,2.1A,0,false,0,12497,0.876666667
2017 Q3,2017,3,IBERDROLA,ENDESA,2.1DHA,1,false,0,4296,0.876666667
2017 Q3,2017,3,IBERDROLA,EDP,2.0A,0,false,0,282638,0.876666667
2017 Q3,2017,3,IBERDROLA,EDP,2.0NA-DHA,1,false,0,16041,0.876666667
2017 Q3,2017,3,IBERDROLA,EDP,2.1A,0,false,0,2559,0.876666667
2017 Q3,2017,3,IBERDROLA,EDP,2.1DHA,1,false,0,529,0.876666667
2017 Q3,2017,3,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,97383,0.876666667
2017 Q3,2017,3,IBERDROLA,OTHERS,2.1A,0,false,0,29315,0.876666667
2017 Q3,2017,3,IBERDROLA,NATURGY,2.0A,0,false,0,528565,0.876666667
2017 Q3,2017,3,IBERDROLA,NATURGY,2.1A,0,false,0,28892,0.876666667
2017 Q3,2017,3,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,29930,0.876666667
2017 Q3,2017,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6329,0.876666667
2017 Q3,2017,3,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,57911,0.876666667
2017 Q3,2017,3,IBERDROLA,REPSOL,2.0A,0,false,0,23815,0.876666667
2017 Q3,2017,3,IBERDROLA,REPSOL,2.1A,0,false,0,2612,0.876666667
2017 Q3,2017,3,IBERDROLA,REPSOL,2.1DHA,1,false,0,1555,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3382264,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,147117,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,431,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,82,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,43006,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4458653,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,676766,0.876666667
2017 Q3,2017,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,154342,0.876666667
2017 Q3,2017,3,NATURGY,OTHERS,2.0A,0,false,0,45046,0.89
2017 Q3,2017,3,NATURGY,OTHERS,2.1A,0,false,0,6522,0.89
2017 Q3,2017,3,NATURGY,ENDESA,2.0A,0,false,0,111266,0.89
2017 Q3,2017,3,NATURGY,ENDESA,2.0NA-DHA,1,false,0,26653,0.89
2017 Q3,2017,3,NATURGY,ENDESA,2.1A,0,false,0,5756,0.89
2017 Q3,2017,3,NATURGY,ENDESA,2.1DHA,1,false,0,2264,0.89
2017 Q3,2017,3,NATURGY,EDP,2.0A,0,false,0,44481,0.89
2017 Q3,2017,3,NATURGY,EDP,2.0NA-DHA,1,false,0,5898,0.89
2017 Q3,2017,3,NATURGY,EDP,2.1A,0,false,0,529,0.89
2017 Q3,2017,3,NATURGY,EDP,2.1DHA,1,false,0,133,0.89
2017 Q3,2017,3,NATURGY,OTHERS,2.1DHA,1,false,0,4207,0.89
2017 Q3,2017,3,NATURGY,OTHERS,2.0NA-DHA,1,false,0,31121,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.0A,0,false,1,718109,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.0NA-DHA,1,false,1,75890,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.1A,0,false,1,42831,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.1DHA,1,false,1,16374,0.89
2017 Q3,2017,3,NATURGY,REPSOL,2.0A,0,false,0,8293,0.89
2017 Q3,2017,3,NATURGY,REPSOL,2.0NA-DHA,1,false,0,18382,0.89
2017 Q3,2017,3,NATURGY,REPSOL,2.1A,0,false,0,472,0.89
2017 Q3,2017,3,NATURGY,REPSOL,2.1DHA,1,false,0,483,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.0A,0,true,1,1954836,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.0NA-DHA,1,true,1,228652,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.1A,0,true,1,2131,0.89
2017 Q3,2017,3,NATURGY,NATURGY,2.1DHA,1,true,1,289,0.89
2017 Q3,2017,3,NATURGY,IBERDROLA,2.0A,0,false,0,189535,0.89
2017 Q3,2017,3,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,49692,0.89
2017 Q3,2017,3,NATURGY,IBERDROLA,2.1A,0,false,0,10044,0.89
2017 Q3,2017,3,NATURGY,IBERDROLA,2.1DHA,1,false,0,4763,0.89
2017 Q3,2017,3,REPSOL,ENDESA,2.0A,0,false,0,21140,0.98
2017 Q3,2017,3,REPSOL,ENDESA,2.0NA-DHA,1,false,0,5367,0.98
2017 Q3,2017,3,REPSOL,ENDESA,2.1A,0,false,0,800,0.98
2017 Q3,2017,3,REPSOL,ENDESA,2.1DHA,1,false,0,236,0.98
2017 Q3,2017,3,REPSOL,EDP,2.0A,0,false,0,58648,0.98
2017 Q3,2017,3,REPSOL,EDP,2.0NA-DHA,1,false,0,4971,0.98
2017 Q3,2017,3,REPSOL,EDP,2.1A,0,false,0,610,0.98
2017 Q3,2017,3,REPSOL,EDP,2.1DHA,1,false,0,339,0.98
2017 Q3,2017,3,REPSOL,OTHERS,2.0A,0,false,0,19806,0.98
2017 Q3,2017,3,REPSOL,OTHERS,2.0NA-DHA,1,false,0,9357,0.98
2017 Q3,2017,3,REPSOL,OTHERS,2.1A,0,false,0,1841,0.98
2017 Q3,2017,3,REPSOL,OTHERS,2.1DHA,1,false,0,1487,0.98
2017 Q3,2017,3,REPSOL,NATURGY,2.0A,0,false,0,32544,0.98
2017 Q3,2017,3,REPSOL,NATURGY,2.0NA-DHA,1,false,0,4743,0.98
2017 Q3,2017,3,REPSOL,NATURGY,2.1A,0,false,0,1274,0.98
2017 Q3,2017,3,REPSOL,NATURGY,2.1DHA,1,false,0,644,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.0A,0,false,1,116855,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.0NA-DHA,1,false,1,76766,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.1A,0,false,1,3517,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.1DHA,1,false,1,2257,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.0A,0,true,1,200623,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.0NA-DHA,1,true,1,15843,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.1A,0,true,1,365,0.98
2017 Q3,2017,3,REPSOL,REPSOL,2.1DHA,1,true,1,68,0.98
2017 Q3,2017,3,REPSOL,IBERDROLA,2.0A,0,false,0,34548,0.98
2017 Q3,2017,3,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,10405,0.98
2017 Q3,2017,3,REPSOL,IBERDROLA,2.1A,0,false,0,1667,0.98
2017 Q3,2017,3,REPSOL,IBERDROLA,2.1DHA,1,false,0,942,0.98
2017 Q3,2017,3,EDP,OTHERS,2.1DHA,1,false,0,576,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.0A,0,false,0,6103,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.0NA-DHA,1,false,0,1844,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.1DHA,1,false,0,149,0.826666667
2017 Q3,2017,3,EDP,ENDESA,2.1A,0,false,0,481,0.826666667
2017 Q3,2017,3,EDP,EDP,2.0A,0,false,1,347280,0.826666667
2017 Q3,2017,3,EDP,EDP,2.0NA-DHA,1,false,1,20307,0.826666667
2017 Q3,2017,3,EDP,EDP,2.1A,0,false,1,11777,0.826666667
2017 Q3,2017,3,EDP,EDP,2.1DHA,1,false,1,1703,0.826666667
2017 Q3,2017,3,EDP,OTHERS,2.0A,0,false,0,5981,0.826666667
2017 Q3,2017,3,EDP,OTHERS,2.1A,0,false,0,1807,0.826666667
2017 Q3,2017,3,EDP,OTHERS,2.0NA-DHA,1,false,0,1875,0.826666667
2017 Q3,2017,3,EDP,NATURGY,2.0A,0,false,0,21594,0.826666667
2017 Q3,2017,3,EDP,NATURGY,2.0NA-DHA,1,false,0,1742,0.826666667
2017 Q3,2017,3,EDP,NATURGY,2.1A,0,false,0,937,0.826666667
2017 Q3,2017,3,EDP,NATURGY,2.1DHA,1,false,0,228,0.826666667
2017 Q3,2017,3,EDP,REPSOL,2.0A,0,false,0,1000,0.826666667
2017 Q3,2017,3,EDP,REPSOL,2.0NA-DHA,1,false,0,3369,0.826666667
2017 Q3,2017,3,EDP,REPSOL,2.1A,0,false,0,95,0.826666667
2017 Q3,2017,3,EDP,REPSOL,2.1DHA,1,false,0,66,0.826666667
2017 Q3,2017,3,EDP,EDP,2.0A,0,true,1,171699,0.826666667
2017 Q3,2017,3,EDP,EDP,2.0NA-DHA,1,true,1,16980,0.826666667
2017 Q3,2017,3,EDP,EDP,2.1A,0,true,1,302,0.826666667
2017 Q3,2017,3,EDP,EDP,2.1DHA,1,true,1,42,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.0A,0,false,0,19162,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.0NA-DHA,1,false,0,2813,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.1A,0,false,0,1328,0.826666667
2017 Q3,2017,3,EDP,IBERDROLA,2.1DHA,1,false,0,485,0.826666667
2017 Q3,2017,3,ENDESA,ENDESA,2.0A,0,false,1,3478151,0.853333333
2017 Q3,2017,3,ENDESA,ENDESA,2.0NA-DHA,1,false,1,806030,0.853333333
2017 Q3,2017,3,ENDESA,ENDESA,2.1A,0,false,1,145278,0.853333333
2017 Q3,2017,3,ENDESA,ENDESA,2.1DHA,1,false,1,45696,0.853333333
2017 Q3,2017,3,ENDESA,EDP,2.0A,0,false,0,66152,0.853333333
2017 Q3,2017,3,ENDESA,EDP,2.0NA-DHA,1,false,0,5421,0.853333333
2017 Q3,2017,3,ENDESA,EDP,2.1A,0,false,0,886,0.853333333
2017 Q3,2017,3,ENDESA,EDP,2.1DHA,1,false,0,180,0.853333333
2017 Q3,2017,3,ENDESA,OTHERS,2.0A,0,false,0,230870,0.853333333
2017 Q3,2017,3,ENDESA,OTHERS,2.0NA-DHA,1,false,0,96280,0.853333333
2017 Q3,2017,3,ENDESA,OTHERS,2.1A,0,false,0,30942,0.853333333
2017 Q3,2017,3,ENDESA,OTHERS,2.1DHA,1,false,0,11364,0.853333333
2017 Q3,2017,3,ENDESA,NATURGY,2.0A,0,false,0,593870,0.853333333
2017 Q3,2017,3,ENDESA,NATURGY,2.0NA-DHA,1,false,0,36291,0.853333333
2017 Q3,2017,3,ENDESA,NATURGY,2.1A,0,false,0,34139,0.853333333
2017 Q3,2017,3,ENDESA,NATURGY,2.1DHA,1,false,0,7644,0.853333333
2017 Q3,2017,3,ENDESA,REPSOL,2.0A,0,false,0,31327,0.853333333
